chart_id,index_raw,source_mode,spot,position,stack,opponent,open,bet,source_hash,source_file,compressed_file,image_width,image_height,original_size_bytes,compressed_size_bytes,original_sha256,compressed_sha256
B2_0062,081,vssqueeze,Caller_OOP_R_LJ_HJ,Any_position,40BB,CO-BTN,,5x,6b994585c725,081__spot-Caller_OOP_R_LJ_HJ__position-Any_position__stack-40BB__opponent-CO-BTN__bet-5x__vssqueeze-6b994585c725.jpg,charts/0062.webp,434,600,29949,12148,feb960fb8568ecf93ecd616e636bab3513498bc3c3a36f444a19cfef55ae8733,6c7fa624737e745394e94d22727d800b2e7f5b921687f85616f524e91d19b847
B2_0063,156,vssqueeze,Raiser_IP,HJ-CO,100BB,BB,,5x,428cbcf2befe,156__spot-Raiser_IP__position-HJ-CO__stack-100BB__opponent-BB__bet-5x__vssqueeze-428cbcf2befe.jpg,charts/0063.webp,434,600,35568,14704,4f74004ef7b6005f89a9ba31aff80ac3e14696dfc3f1ce2c002be0af968e48de,404a9f511c314a78d69e2fc834a0108dfba13c71cda808c632ed3976a09c487a
B2_0064,141,vssqueeze,Raiser_IP,EP-MP,25BB,SB,,5x,cead6fbf6509,141__spot-Raiser_IP__position-EP-MP__stack-25BB__opponent-SB__bet-5x__vssqueeze-cead6fbf6509.jpg,charts/0064.webp,434,600,28738,11080,f8c6262f8c53546014ff4dce7fb5202fd6e80ef1f9edf24d681ba75f4e7a01c7,fb662daed0fb3f9668e2c01e2e624a49fce690a72af51747b325d990c70ae92c
B2_0065,185,vssqueeze,Raiser_OOP,EP-MP,25BB,CO-BTN,,3x,4d018bb3b888,185__spot-Raiser_OOP__position-EP-MP__stack-25BB__opponent-CO-BTN__bet-3x__vssqueeze-4d018bb3b888.jpg,charts/0065.webp,434,600,30935,12518,dbb06adcc82279ba8c55eed6a80e89b05994b576fe00f09ba2471ed2cf200cf0,cae2ff046743dcd36e78122e10f0561c03ffa3f274d478d9dd8af72b2effe223
B2_0066,176,vssqueeze,Raiser_IP,HJ-CO,65BB,SB,,4x,af09be391b0e,176__spot-Raiser_IP__position-HJ-CO__stack-65BB__opponent-SB__bet-4x__vssqueeze-af09be391b0e.jpg,charts/0066.webp,434,600,32552,12972,fc1c80590edd556b2c7eb8de1d5a2e3ce20de979d61553cd7cbfaf95ab422f6c,44862ca51fe1beb6b08c143e4c3d0271d0a448711b100e48826e7a76411ed451
B2_0067,152,vssqueeze,Raiser_IP,EP-MP,65BB,SB,,4x,4579249103de,152__spot-Raiser_IP__position-EP-MP__stack-65BB__opponent-SB__bet-4x__vssqueeze-4579249103de.jpg,charts/0067.webp,434,600,32082,12754,d2c9b059b8d8bc38284e9dc543c9765e6c34fa17202303b8a578350365fff164,8e051207bf49327dab36127ad292b0b8c42002e9a8e6c573a5385380d97ff8d3
B2_0068,192,vssqueeze,Raiser_OOP,EP-MP,40BB,CO-BTN,,4x,801abc4be078,192__spot-Raiser_OOP__position-EP-MP__stack-40BB__opponent-CO-BTN__bet-4x__vssqueeze-801abc4be078.jpg,charts/0068.webp,434,600,29368,11468,41c793e2900e5ff2bb6f83070170f4addd3b75eeb0bedad047876259d62f5bf4,0cf569d62d125ea806e828d21c30e7f2d614fb585e6fd2146640f292de78423b
B2_0069,088,vssqueeze,IP_plus_SB,EP-MP,25BB,BB,,4x,7cac880d4c5c,088__spot-IP_plus_SB__position-EP-MP__stack-25BB__opponent-BB__bet-4x__vssqueeze-7cac880d4c5c.jpg,charts/0069.webp,434,600,27391,10548,20b1cf7ec4ea1bdc84f5112074a063d3a28c875ffe506d43767f9ea707bc9b09,ecf2192eae251344aba3ee8edd82e618f9056bfc27cbc7b2044d00f1de58bd05
B2_0070,076,vssqueeze,Caller_OOP_R_LJ_HJ,Any_position,25BB,CO-BTN,,3x,bcbc164342c8,076__spot-Caller_OOP_R_LJ_HJ__position-Any_position__stack-25BB__opponent-CO-BTN__bet-3x__vssqueeze-bcbc164342c8.jpg,charts/0070.webp,434,600,38243,16134,0636e1cf77b97d3dce8e8ab7128fcd7d103226538c08c5211fe5c64be6993983,d043429b0aff2f54dc68aae54c9f8d89daf14be31afed9760c14e51850eb38b0
B2_0071,102,vssqueeze,IP_plus_SB,HJ-BTN,25BB,BB,,6x,2d7e42432a5f,102__spot-IP_plus_SB__position-HJ-BTN__stack-25BB__opponent-BB__bet-6x__vssqueeze-2d7e42432a5f.jpg,charts/0071.webp,434,600,31005,12416,8efdeaf33d38ba0d32c98b79b71c456082e146621471d2b40cb7c5b9c574afed,187e8d919a303e8a22bba714c6d2c7f8d696a799b3a3f2ad4401743fbeb6d470
B2_0072,090,vssqueeze,IP_plus_SB,EP-MP,25BB,BB,,6x,4b732b606e3b,090__spot-IP_plus_SB__position-EP-MP__stack-25BB__opponent-BB__bet-6x__vssqueeze-4b732b606e3b.jpg,charts/0072.webp,434,600,27738,10674,94e4f18328173158fc2e2f2edffa3936275c1ff2fa98261954bef9902608cf97,e28263b3cab23c13f5bb38fa4bc90ea7ab2956a4427f12dc4f4f30ff2ed65ab1
B2_0073,164,vssqueeze,Raiser_IP,HJ-CO,25BB,SB,,4x,146e03dae5d7,164__spot-Raiser_IP__position-HJ-CO__stack-25BB__opponent-SB__bet-4x__vssqueeze-146e03dae5d7.jpg,charts/0073.webp,434,600,29847,11462,82f83adf4f0cf81584213940640d5cc42f61df23f960f63202ff6ef6f6006b43,216a536a3c1a9c2778a7d56dd5b95aa95ecb4b05436bc619fbbb7e9d8a039def
B2_0074,057,vssqueeze,Caller_OOP_R_EP_MP,Any_position,25BB,CO-BTN,,5x,ed2a4a8298a4,057__spot-Caller_OOP_R_EP_MP__position-Any_position__stack-25BB__opponent-CO-BTN__bet-5x__vssqueeze-ed2a4a8298a4.jpg,charts/0074.webp,434,600,30260,12318,de960b4cb4e2434c24741fd9f2bb08ca274b00ffa53923f2b2aed64900714d12,cb72c711013f9478e3039e924870c717b571b5f8031c5da294a0b97530c3128f
B2_0075,080,vssqueeze,Caller_OOP_R_LJ_HJ,Any_position,40BB,CO-BTN,,4x,c485c2249c74,080__spot-Caller_OOP_R_LJ_HJ__position-Any_position__stack-40BB__opponent-CO-BTN__bet-4x__vssqueeze-c485c2249c74.jpg,charts/0075.webp,434,600,28855,11336,90d4bcf81c95b65f67eb353381d1ea7fbe4054de3be5279b461e6576cff9dbbd,f40f4851ae0686526a5bf9c11997232728a566bb171e2e2069f4a78a35e23cd7
B2_0076,087,vssqueeze,IP_plus_SB,EP-MP,100BB,BB,,6x,bef8c7437956,087__spot-IP_plus_SB__position-EP-MP__stack-100BB__opponent-BB__bet-6x__vssqueeze-bef8c7437956.jpg,charts/0076.webp,434,600,31712,12816,34a73e81a20f52600ff8774ac11d5dc0505f94c2b1dd8502f717130eee9fed54,a386c2d120adc1ab96632d1c8cd126582eb9862ccb31848fccddb018b08ed37f
B2_0077,028,vssqueeze,Caller_IP_R_Mid,Any_position,100BB,SB,,4x,ec6828e0a782,028__spot-Caller_IP_R_Mid__position-Any_position__stack-100BB__opponent-SB__bet-4x__vssqueeze-ec6828e0a782.jpg,charts/0077.webp,434,600,36734,14720,7f7ac4fba716ec5a6fc4f8415ba1cfe4f4fdafa561c5da03cc0a4f8568cde078,5bfcbe3ec66696836383545a1926b2f071e9fdd0c99459f019c4b8a7ca67b0c0
B2_0078,199,vssqueeze,Raiser_OOP,EP-MP,65BB,CO-BTN,,5x,93c4a1c76dcd,199__spot-Raiser_OOP__position-EP-MP__stack-65BB__opponent-CO-BTN__bet-5x__vssqueeze-93c4a1c76dcd.jpg,charts/0078.webp,434,600,28306,11090,7ba6276cd0f199cec0c558761b23c4c63b1b5abaac645f2e1132adcc2e4ed4e4,f7e0cc3209bf87ce8dfbcea83ba2e862ce759ca49db01b59a23221b4aff85f08
B2_0079,093,vssqueeze,IP_plus_SB,EP-MP,40BB,BB,,6x,d46f9f1e43e0,093__spot-IP_plus_SB__position-EP-MP__stack-40BB__opponent-BB__bet-6x__vssqueeze-d46f9f1e43e0.jpg,charts/0079.webp,434,600,27813,10894,1dc5f721ffbb45cbeec62b216aa739faecf9b8aaa450a1159c7ac8d366ca78b7,1353b30f33cbb5c7fbdfc3aae42099166717b3a9879de642285f17141b105714
B2_0080,180,vssqueeze,Raiser_OOP,EP-MP,100BB,CO-BTN,,4x,4adedc7ffd13,180__spot-Raiser_OOP__position-EP-MP__stack-100BB__opponent-CO-BTN__bet-4x__vssqueeze-4adedc7ffd13.jpg,charts/0080.webp,434,600,32728,13322,e9006335ad5424983aff3e8298aff93e549ab9bd042021860bff6e60678d0c52,d849e8e445ee9db5cc2a1cf45b0d9cc18211e9fb0ba6fac9928b7ea3e4c4f359
B2_0081,135,vssqueeze,Raiser_IP,EP-MP,100BB,SB,,5x,17589b462306,135__spot-Raiser_IP__position-EP-MP__stack-100BB__opponent-SB__bet-5x__vssqueeze-17589b462306.jpg,charts/0081.webp,434,600,35087,14178,0204ddad566c542852ae383b520a240bf59cf89a95bb09325ad92284aeb7da68,3812a285e0287e97d73a222594a6d71e076769b9c05cfc547a04ebecba09fc7a
B2_0082,202,vssqueeze,Raiser_OOP,EP-MP,65BB,LJ-HJ,,5x,49367ed1a06c,202__spot-Raiser_OOP__position-EP-MP__stack-65BB__opponent-LJ-HJ__bet-5x__vssqueeze-49367ed1a06c.jpg,charts/0082.webp,434,600,28015,11134,e68891b8647a16606d43115b9d299ae9b078fd53286a948abbfd8de37f6f5b12,0706343dbe53b179705033dd257a47af51815dd8b2ca2584059ea21ff40e1561
B2_0083,174,vssqueeze,Raiser_IP,HJ-CO,65BB,BB,,5x,8744323c5f09,174__spot-Raiser_IP__position-HJ-CO__stack-65BB__opponent-BB__bet-5x__vssqueeze-8744323c5f09.jpg,charts/0083.webp,434,600,30103,11830,7e980327978ea4e8144eb296e0bc0ae25132087d1e915d172cd2df0b9d9d6fd4,5fd070c54407295277444c51acbd1594bd0f401eefcb1fa904b8387bbbca68f9
B2_0084,084,vssqueeze,Caller_OOP_R_LJ_HJ,Any_position,65BB,CO-BTN,,5x,8d6c72e9a663,084__spot-Caller_OOP_R_LJ_HJ__position-Any_position__stack-65BB__opponent-CO-BTN__bet-5x__vssqueeze-8d6c72e9a663.jpg,charts/0084.webp,434,600,31018,12700,81bd79b3258aa5dca99f9cef54f7dad0bf98d12efaee504d32523e85237bb115,f2126c7bb81bdc27aa7125827a43456be9584ab37875750d097d0bb7ecf7251d
B2_0085,201,vssqueeze,Raiser_OOP,EP-MP,65BB,LJ-HJ,,4x,da33ab5af231,201__spot-Raiser_OOP__position-EP-MP__stack-65BB__opponent-LJ-HJ__bet-4x__vssqueeze-da33ab5af231.jpg,charts/0085.webp,434,600,28057,11108,0d7ebdb7c819ffa14eb7dc5e6cc55a09874101f48d2b358d8dfe43dbf7c1a880,b1ecdf5f62f9013c52634c6c794ae520e844994ebf5dc7b31e6804da7195081e
B2_0086,167,vssqueeze,Raiser_IP,HJ-CO,40BB,BB,,4x,101f5413f66f,167__spot-Raiser_IP__position-HJ-CO__stack-40BB__opponent-BB__bet-4x__vssqueeze-101f5413f66f.jpg,charts/0086.webp,434,600,30287,12026,1e6b54ff6634be2c427f897ce06947240f118944b0dc894412bbab3860ca3c6c,fd56e281d2fe555440d5d15afa6667c67bac3c891c1061044499fbc547c0c064
B2_0087,056,vssqueeze,Caller_OOP_R_EP_MP,Any_position,25BB,CO-BTN,,4x,5ab1691fd287,056__spot-Caller_OOP_R_EP_MP__position-Any_position__stack-25BB__opponent-CO-BTN__bet-4x__vssqueeze-5ab1691fd287.jpg,charts/0087.webp,434,600,31064,12608,2727dea2155a7b50fc0cd8744b46da98923f13ad644b4746bbb25b1780771053,29d971e01685be717a8c1b6d065b5e3c4db46ad5d329e8cd755bb61148467d06
B2_0088,146,vssqueeze,Raiser_IP,EP-MP,40BB,SB,,4x,ecd1ffdb7d94,146__spot-Raiser_IP__position-EP-MP__stack-40BB__opponent-SB__bet-4x__vssqueeze-ecd1ffdb7d94.jpg,charts/0088.webp,434,600,28987,11262,d566a792918f561d2c61f0398eea6c1d17db9fbff6440387a73a84b6ee3fc174,6ad6d673d6080499ad19b88c5bc5cc143b2f08613a2ceec13b0394c5318cfbb7
B2_0089,098,vssqueeze,IP_plus_SB,HJ-BTN,100BB,BB,,5x,ed747726601a,098__spot-IP_plus_SB__position-HJ-BTN__stack-100BB__opponent-BB__bet-5x__vssqueeze-ed747726601a.jpg,charts/0089.webp,434,600,40119,16856,e2210b299519066df70da1ca9fdf42389f32a93ad29075a99373306be5af9a29,12fb332f8e16528fc45c4c9a593130b49997cd287f68ce54659e1b9e431f667d
B2_0090,117,vssqueeze,IP_plus_SB,SB_R_EP-MP,65BB,BB,,5x,8d6e881ed415,117__spot-IP_plus_SB__position-SB_R_EP-MP__stack-65BB__opponent-BB__bet-5x__vssqueeze-8d6e881ed415.jpg,charts/0090.webp,434,600,27797,10960,ed38e4de50ab7534b4630470fedcc238ee3120aecfca45a524f6dd5388994cbc,eb4edc786480edf979b90b3d2082373518c8396ae8c02446b265f21373124225
B2_0091,037,vssqueeze,Caller_IP_R_Mid,Any_position,40BB,BB,,4x,f41efe28823e,037__spot-Caller_IP_R_Mid__position-Any_position__stack-40BB__opponent-BB__bet-4x__vssqueeze-f41efe28823e.jpg,charts/0091.webp,434,600,30875,12446,48bf0510d155cc45d0c5cb1136119d5dbbef3915497aa618b5c541be24c2043a,eda350a1ec5954bb74a13ae3ceed0cd2c90fb2df6d232a6f82ae3ba5a8871522
B2_0092,027,vssqueeze,Caller_IP_R_Mid,Any_position,100BB,BB,,6x,18b7c6a14aa5,027__spot-Caller_IP_R_Mid__position-Any_position__stack-100BB__opponent-BB__bet-6x__vssqueeze-18b7c6a14aa5.jpg,charts/0092.webp,434,600,33062,13310,99bd6973dea2c66891ed8c0315984a910092ef5bd029c0f7ad06da8ae3eb0a86,a1fead628af9fd820746ae1ea2b0808bb35f08b6612772f641e459ee653860b3
B2_0093,183,vssqueeze,Raiser_OOP,EP-MP,100BB,LJ-HJ,,4x,dee2f392bc60,183__spot-Raiser_OOP__position-EP-MP__stack-100BB__opponent-LJ-HJ__bet-4x__vssqueeze-dee2f392bc60.jpg,charts/0093.webp,434,600,31861,13026,d31b0b590ded9aad37aa77fc7b4c4a0751e604ba27eba37761e801bbc7dd409a,1d9f6ca316f4c809cdd9bfcbe63b27740f8fe3243c20f8898fcb0bc76217c50f
B2_0094,123,vssqueeze,IP_plus_SB,SB_R_HJ-BTN,25BB,BB,,5x,8d751c90b19b,123__spot-IP_plus_SB__position-SB_R_HJ-BTN__stack-25BB__opponent-BB__bet-5x__vssqueeze-8d751c90b19b.jpg,charts/0094.webp,434,600,31101,12476,6daf6f334b9fe8bd9b0cca8e5d525e5d44978bb0e129176691a65f37272d9e11,84f5a028471c22af78271384e568c55182f5094c95f52a9d5f1212190879da6b
B2_0095,023,vssqueeze,Caller_IP_R_EP,Any_position,65BB,SB,,5x,5f4ec8411be0,023__spot-Caller_IP_R_EP__position-Any_position__stack-65BB__opponent-SB__bet-5x__vssqueeze-5f4ec8411be0.jpg,charts/0095.webp,434,600,29839,11794,669fbb9c7606944fe8ee6e45ad9f9bf5b4dfc3fb98391f682e9efd458cfa99da,3043590bbf94bf4f52a826eee7129010f8dd44c10fd2ccf5ef82054edb47ff02
B2_0096,077,vssqueeze,Caller_OOP_R_LJ_HJ,Any_position,25BB,CO-BTN,,4x,948f4b261e6f,077__spot-Caller_OOP_R_LJ_HJ__position-Any_position__stack-25BB__opponent-CO-BTN__bet-4x__vssqueeze-948f4b261e6f.jpg,charts/0096.webp,434,600,33584,13472,7c49fbca03d4ed71be7cc5c263650a217225560971a04b9f609e207900b4ab18,ac3c1c858a0144638015cd411072df430045c73a397a98c4c742475fe18ce2fb
B2_0097,094,vssqueeze,IP_plus_SB,EP-MP,65BB,BB,,4x,15234067f480,094__spot-IP_plus_SB__position-EP-MP__stack-65BB__opponent-BB__bet-4x__vssqueeze-15234067f480.jpg,charts/0097.webp,434,600,29332,11526,a4f280b5f263fcea0967d029ff08306603fa3d93bda7ee14ea8fb6d531cc04da,8207775ce04c45789ecda51927b937c2d21a7692e37e9a0a2d43725c110d0168
B2_0098,170,vssqueeze,Raiser_IP,HJ-CO,40BB,SB,,4x,02f7b6fd8abd,170__spot-Raiser_IP__position-HJ-CO__stack-40BB__opponent-SB__bet-4x__vssqueeze-02f7b6fd8abd.jpg,charts/0098.webp,434,600,29865,11586,bba8b642ad1ae10b16beb072abc6d66bd45cd75e642032c35756696851536919,ed3164b9fdb28b48f28c1a46176e56d2a26d9a638f52c764e6fc10565a702807
B2_0099,050,vssqueeze,Caller_OOP_R_EP_MP,Any_position,100BB,CO-BTN,,4x,0ff00f0aa875,050__spot-Caller_OOP_R_EP_MP__position-Any_position__stack-100BB__opponent-CO-BTN__bet-4x__vssqueeze-0ff00f0aa875.jpg,charts/0099.webp,434,600,33071,13752,cb130e5f2a66c70db06afb9b2df75ef6cb5d1c646e515a5c03f655062abb9fda,69bd0ebeab8e2e97a670458a52abda342d373f0a46b245c411f2885d90b3b436
B2_0100,089,vssqueeze,IP_plus_SB,EP-MP,25BB,BB,,5x,3774b57a6f24,089__spot-IP_plus_SB__position-EP-MP__stack-25BB__opponent-BB__bet-5x__vssqueeze-3774b57a6f24.jpg,charts/0100.webp,434,600,27855,10790,915c2419b1ee71b729b0447aca1406ee488b40a6807b0cdc66ea789342e8ff4d,a9feac27112e7a5824acc3b99b525c825a1a21612a32d57f0d6854ae491277f8
B2_0101,161,vssqueeze,Raiser_IP,HJ-CO,25BB,BB,,4x,1241c4459a0a,161__spot-Raiser_IP__position-HJ-CO__stack-25BB__opponent-BB__bet-4x__vssqueeze-1241c4459a0a.jpg,charts/0101.webp,434,600,29001,11420,089851c44fbe75bb14c182f72e6272a7d19216a250237214865505cc74e27210,a5b11f27a7d294975fafa37a3521e3ee33bebb9ea5da32ff6f3203590053ce38
B2_0102,171,vssqueeze,Raiser_IP,HJ-CO,40BB,SB,,5x,f74e68db4933,171__spot-Raiser_IP__position-HJ-CO__stack-40BB__opponent-SB__bet-5x__vssqueeze-f74e68db4933.jpg,charts/0102.webp,434,600,30226,11746,ad81c86b80e55211c1adf6e7ffcf2ea40316c1475c47589a8eeb2dbc3f4274d0,3d43df29da58db70cb9e82d5b76b032deb14c190743b1223d0c8edb5b671937a
B2_0103,125,vssqueeze,IP_plus_SB,SB_R_HJ-BTN,40BB,BB,,4x,340442fc0f06,125__spot-IP_plus_SB__position-SB_R_HJ-BTN__stack-40BB__opponent-BB__bet-4x__vssqueeze-340442fc0f06.jpg,charts/0103.webp,434,600,28866,11296,c50ac8539d7619f8fe0459956484d0e98a869a03877be688ab9f666b63cd3ad5,337f8d8b774ca3e50cbc0298216fea48c8cbcd72873b113d3e0d42ba34b8cb37
B2_0104,147,vssqueeze,Raiser_IP,EP-MP,40BB,SB,,5x,58719c7142c5,147__spot-Raiser_IP__position-EP-MP__stack-40BB__opponent-SB__bet-5x__vssqueeze-58719c7142c5.jpg,charts/0104.webp,434,600,28773,11174,8b8ce4dc13e7b1b2ee6539232cfb8c4ee0cb5baf6647259f9112210067e3a01f,ebecbfba52236ccd0177f7d3c7b389e3bfe0dcfbb362c20d0652c5ddf7bf9ae7
B2_0105,021,vssqueeze,Caller_IP_R_EP,Any_position,65BB,BB,,6x,3a35b90e57e9,021__spot-Caller_IP_R_EP__position-Any_position__stack-65BB__opponent-BB__bet-6x__vssqueeze-3a35b90e57e9.jpg,charts/0105.webp,434,600,28223,11088,cb08f3fe589f97eb4d124da880991b639ad24ee31cd81b2a61649fa12c6b57fe,f7980fe21bfc34c6c5b7a5475e31460283683b548031a7336a439f0376135b77
B2_0106,097,vssqueeze,IP_plus_SB,HJ-BTN,100BB,BB,,4x,40ff28a79d49,097__spot-IP_plus_SB__position-HJ-BTN__stack-100BB__opponent-BB__bet-4x__vssqueeze-40ff28a79d49.jpg,charts/0106.webp,434,600,39127,15924,4c7a0aeb6e00e9fa322c697578ffbdbfd6c36ad9fdb6e1b58b57e052e0b03e6b,b0ebf16795c5d7aa6522892eeea3aedf9d0ff69a772ae533a5922626657539ce
B2_0107,066,vssqueeze,Caller_OOP_R_EP_MP,Any_position,40BB,LJ-HJ,,5x,a8e2e652b20b,066__spot-Caller_OOP_R_EP_MP__position-Any_position__stack-40BB__opponent-LJ-HJ__bet-5x__vssqueeze-a8e2e652b20b.jpg,charts/0107.webp,434,600,29308,11408,ab1e1d8f3a363ee3a932a4314f03beca6a259a0cc58e16f7b02605b00b6e278a,22bd795caa72484db9bcb877132cb0fa17b7cd13417cb049f92710b251a8f301
B2_0108,004,vssqueeze,Caller_IP_R_EP,Any_position,100BB,SB,,4x,b380543872cc,004__spot-Caller_IP_R_EP__position-Any_position__stack-100BB__opponent-SB__bet-4x__vssqueeze-b380543872cc.jpg,charts/0108.webp,434,600,39236,15878,aeb56fc3d894f474e72b2695ca79c0934ff03d9a589c787f220ed60abe2b8635,e3071af97c958b06887d353ad6920ec2ee835a306ba1779b319e1b789fea27e2
B2_0109,073,vssqueeze,Caller_OOP_R_LJ_HJ,Any_position,100BB,CO-BTN,,3x,59af295d2d87,073__spot-Caller_OOP_R_LJ_HJ__position-Any_position__stack-100BB__opponent-CO-BTN__bet-3x__vssqueeze-59af295d2d87.jpg,charts/0109.webp,434,600,41758,17114,2bc011e1915bb7813b3ac572f2f27c912aeba40e7144598501d05121bb001c8c,20e5db5e67f7df2b905361a69e2d98e14b021475c85a1e1b065f4bed986524d1
B2_0110,196,vssqueeze,Raiser_OOP,EP-MP,40BB,LJ-HJ,,5x,2f7b38a02ff5,196__spot-Raiser_OOP__position-EP-MP__stack-40BB__opponent-LJ-HJ__bet-5x__vssqueeze-2f7b38a02ff5.jpg,charts/0110.webp,434,600,27811,10952,529b648ca6831baea0f92e76e667e07785127b9596d88b405adaa29eb087152c,ba852efb2a85cd1b9a5dc52b9d253a8dcb3414ba3fdfca01a29961615c173e06
B2_0111,103,vssqueeze,IP_plus_SB,HJ-BTN,40BB,BB,,4x,001df7da6eaa,103__spot-IP_plus_SB__position-HJ-BTN__stack-40BB__opponent-BB__bet-4x__vssqueeze-001df7da6eaa.jpg,charts/0111.webp,434,600,31363,12850,9fd0b00ec15789402ae3e649b95570743f2b4ee961c00ced13547f2048e0885b,0e4a77829aa7e78e34e289adb618a5190a39c12478ab7d45a5c101abd595c458
B2_0112,104,vssqueeze,IP_plus_SB,HJ-BTN,40BB,BB,,5x,2bd9f40c11be,104__spot-IP_plus_SB__position-HJ-BTN__stack-40BB__opponent-BB__bet-5x__vssqueeze-2bd9f40c11be.jpg,charts/0112.webp,434,600,31172,12650,d04be1f006d857024ed747893ba66ee04f5de913cf47729d74a8ce527de7c11c,488cc010b4bd5e09975fbda7968f8e54d55764fe1be89635570a23541e1555d8
B2_0113,012,vssqueeze,Caller_IP_R_EP,Any_position,25BB,SB,,6x,aa769a62d54e,012__spot-Caller_IP_R_EP__position-Any_position__stack-25BB__opponent-SB__bet-6x__vssqueeze-aa769a62d54e.jpg,charts/0113.webp,434,600,29706,11444,2c1bcb9d97bc6e274a1363348cceb24a7ea89345ae27995320ad23fea9b46f1d,4fb209aaaaa235de01aa5836c80d24916a2aadd70fc425ac8de75bf662eb563a
B2_0114,163,vssqueeze,Raiser_IP,HJ-CO,25BB,BB,,6x,1cc3dd0e5fa1,163__spot-Raiser_IP__position-HJ-CO__stack-25BB__opponent-BB__bet-6x__vssqueeze-1cc3dd0e5fa1.jpg,charts/0114.webp,434,600,28642,11168,0676d2a5b1ec37f6129d0cab2be4c73a48384dfcc7ab5804b8d73db2fafbf5c5,fb3914ffc6336a4a7299dd3480b9c50ee9471da633b55b6c3c8f2fe9c57b6a45
B2_0115,179,vssqueeze,Raiser_OOP,EP-MP,100BB,CO-BTN,,3x,e0d3862cf1ce,179__spot-Raiser_OOP__position-EP-MP__stack-100BB__opponent-CO-BTN__bet-3x__vssqueeze-e0d3862cf1ce.jpg,charts/0115.webp,434,600,38518,15896,0386abfeb2d8ccadc005c9a4c934b731d77d480e957ed743ea9ce307943249ee,0618f12016cb96398343be55b39a7723de262427316075df6f0c2323e6b759b4
B2_0116,173,vssqueeze,Raiser_IP,HJ-CO,65BB,BB,,4x,a3803b6fcd47,173__spot-Raiser_IP__position-HJ-CO__stack-65BB__opponent-BB__bet-4x__vssqueeze-a3803b6fcd47.jpg,charts/0116.webp,434,600,33751,13432,5e00337f7a56b36e7aaeb5caaebec77e70aa05b63931ededc13430a21c80ae12,0623f1a6d7bf3b9c8af06a190e9772180496d53264b88f6fd3b9683e9caa1e5c
B2_0117,044,vssqueeze,Caller_IP_R_Mid,Any_position,65BB,BB,,5x,0a390564c6c0,044__spot-Caller_IP_R_Mid__position-Any_position__stack-65BB__opponent-BB__bet-5x__vssqueeze-0a390564c6c0.jpg,charts/0117.webp,434,600,32629,13300,877b02e471575bede68554394d993caeacb0c96bf959a86475fa3fb785627287,a40850df4e0ac6e9bac7ee405b011c0d74d2b2165f3f88e723d516094e1a695e
B2_0118,086,vssqueeze,IP_plus_SB,EP-MP,100BB,BB,,5x,18943384f480,086__spot-IP_plus_SB__position-EP-MP__stack-100BB__opponent-BB__bet-5x__vssqueeze-18943384f480.jpg,charts/0118.webp,434,600,28969,11382,8f63b059a3dec83a542fdcc4acfd13952a6ef02268ba725c11d05e839e1ee98a,290589198a299c8ffb5824dfbaef1317b87695cdcd15e7425e976c192b432fe1
B2_0119,010,vssqueeze,Caller_IP_R_EP,Any_position,25BB,SB,,4x,5bbf318b4de6,010__spot-Caller_IP_R_EP__position-Any_position__stack-25BB__opponent-SB__bet-4x__vssqueeze-5bbf318b4de6.jpg,charts/0119.webp,434,600,27880,10656,9c254b30347a09cc2e08b23b8d7666196472d22d1523a427d058286b9195af3a,8cf5657bdbb7a0eb98e6e7fd38e2fec973ef4ab155eded19d0fe1fda470e14f2
B2_0120,198,vssqueeze,Raiser_OOP,EP-MP,65BB,CO-BTN,,4x,14d702697c33,198__spot-Raiser_OOP__position-EP-MP__stack-65BB__opponent-CO-BTN__bet-4x__vssqueeze-14d702697c33.jpg,charts/0120.webp,434,600,43434,11412,0e97748a6ef332f76811664b4528279601ef099c1b1f95170fa2a5201634218c,9d26ec5204f3443e7dc4bfbce1f55c352a20d5251f783d34e983809a0b0442b1
B2_0121,175,vssqueeze,Raiser_IP,HJ-CO,65BB,BB,,6x,0e01042f2557,175__spot-Raiser_IP__position-HJ-CO__stack-65BB__opponent-BB__bet-6x__vssqueeze-0e01042f2557.jpg,charts/0121.webp,434,600,28660,11338,125304d450c858b648f4f7c5ea3cc19a57cd146d6232fb378eae9e50714fd17b,e7dc4421dd73a896987bbc83b38d6e3515d1979b3d510c7e1bb2daebb99536cc
B2_0122,109,vssqueeze,IP_plus_SB,SB_R_EP-MP,100BB,BB,,4x,0ad7f1e41758,109__spot-IP_plus_SB__position-SB_R_EP-MP__stack-100BB__opponent-BB__bet-4x__vssqueeze-0ad7f1e41758.jpg,charts/0122.webp,434,600,27299,10368,39068ca8a6ff0238d708f8bedc202b63cb527f458ff4140ac7b7a7265b0369e1,418f0f180a5f73d2d48a0f8a6898a5637126e68ca50895a56e867a4cb3992010
B2_0123,130,vssqueeze,IP_plus_SB,SB_R_HJ-BTN,65BB,BB,,6x,15d31b0fe299,130__spot-IP_plus_SB__position-SB_R_HJ-BTN__stack-65BB__opponent-BB__bet-6x__vssqueeze-15d31b0fe299.jpg,charts/0123.webp,434,600,29825,11660,537a2e85deb309f306c8b67d3ecd2afb5b8faec9c0ce130c1a60a14bdfde740a,2bc454fb4cee70bde8d12c9187c6ce358a3559a08cab1e771b3930db0313d51f
